row_id,mRID,length,Locat.mrid,PositionPoints
7189,a23ef74e-8c40-49a9-927c-8e63809fbdba,14.58417252,c7fc5e2a-7587-49f3-a43d-8cfb7fd58d00,"MULTILINESTRING ((143.604063268022 -38.3324131426292,143.604096428407 -38.3325419057887))"
7190,acbd6589-a0c5-4194-973e-e6226418c4ae,13.13826895,9dab5372-c0c0-4c89-8863-c9c4cd5b9cf0,"MULTILINESTRING ((143.6035239465 -38.3335423207463,143.60349325395 -38.3334264562239))"
7191,f9b464c5-95b8-4aea-a7ea-173ae741797d,12.24116575,061ef847-db77-43fc-8aaf-ccf20913abb4,"MULTILINESTRING ((143.604187941475 -38.3323810354669,143.604160108442 -38.3322729586401))"
7192,bb00a657-03d2-4f9d-94e6-9c127953decf,13.17699402,02e2002a-feb9-4cfc-b6da-6025acdd7dee,"MULTILINESTRING ((143.603305985738 -38.3336000586229,143.603275202721 -38.3334838525869))"
7193,2312530d-7ca6-458c-b53a-62b80952d40d,13.21539979,436f0d5f-c571-4471-867a-a52b347bfd6c,"MULTILINESTRING ((143.603087473911 -38.3336579424769,143.603056601173 -38.3335413977431))"
7194,53e94f00-80e8-4473-932d-459b60e35b7c,10.92551615,0074cc1e-345c-4af8-955b-0ec44f8b8083,"MULTILINESTRING ((143.604804233265 -38.3301910787881,143.604914361979 -38.3301445786364))"
7195,50a76d76-990e-4963-af7b-760d8642f0de,13.26960503,2da5018d-b035-477f-aeb5-db31615ff549,"MULTILINESTRING ((143.602780894813 -38.33373915538,143.602749895444 -38.333622132614))"
7196,12638e55-9056-47e9-84ae-373e445708f5,11.04704975,192d2aad-3532-41a2-8901-fddc20570d45,"MULTILINESTRING ((143.602045033014 -38.3328340964243,143.602155983704 -38.3327864856273))"
7197,d9e5d546-1589-4f15-bdd3-85cb14a28e5e,14.5147003,b20271d7-fbd1-4506-a0e0-d32bb0b1c099,"MULTILINESTRING ((143.602016174156 -38.3327668446585,143.601870396247 -38.3328294003975))"
7198,cedde8dc-10f6-4c6d-ac37-f8fa88c15543,16.98756984,ceb12ada-9f5a-4d02-847d-dd0aab916e50,"MULTILINESTRING ((143.601519593875 -38.3319543629323,143.601517120163 -38.3321073878797))"
7199,84c1aba6-05d4-42e7-b5af-96c1ce5fc7b7,14.37195936,a320c5dd-0ec5-4b0b-a238-cf3601523876,"MULTILINESTRING ((143.601465556699 -38.3314836695518,143.60132121201 -38.3315456058655))"
7200,65e86366-6df3-4cc2-88d1-dcd89c05b6ca,10.93813897,1cb18ce4-0f59-45ca-8118-037c96acd4e5,"MULTILINESTRING ((143.601197151363 -38.3308581417736,143.601307007709 -38.3308110039321))"
7201,effde666-c413-45ed-ba89-f8eb62da0e4b,12.3657662,da699dba-b35b-4e04-9f97-500959842d42,"MULTILINESTRING ((143.600684159381 -38.3319884346176,143.600657013814 -38.3318791053853))"
7202,eb85023b-f8d3-420d-903b-438c02820b35,14.24643098,8387c824-742f-420a-9e69-37dd68e66ab4,"MULTILINESTRING ((143.601000523297 -38.3303998933666,143.600857440989 -38.33046128801))"
7203,5acd6260-d6d4-4c95-b6b1-165cfde16e76,47.35807054,52a8a6e4-5076-4d9e-8013-c01ea1c7dfbb,"MULTILINESTRING ((143.601080020497 -38.3305851642979,143.600604384149 -38.3307892532894))"
7204,8ffa6c5f-ac08-470b-b178-9acfe7188ec7,14.15507962,280e3b0e-363e-4bb3-a46a-692be4486512,"MULTILINESTRING ((143.60373530447 -38.3367537623412,143.603592529341 -38.3368138907024))"
7205,661ef03c-67d2-4466-9725-08122420b22b,14.27196664,7068a76f-c519-4bf5-b423-2cc812f7a37c,"MULTILINESTRING ((143.603679398437 -38.3366210131548,143.603535444531 -38.3366816379464))"
7206,4f85f9eb-d109-4465-9d96-10601e1b0b51,13.48800718,064621d7-ec5d-42e9-af98-fa73e3a88340,"MULTILINESTRING ((143.602720669862 -38.3374658951069,143.602855783958 -38.3374072455321))"
7207,9cc1fc51-33ba-485a-93b9-3f871b99bcba,13.11152512,c8be0eb3-5cf3-4682-9320-769678deed42,"MULTILINESTRING ((143.603298999972 -38.3362695528185,143.603329917592 -38.3363851341456))"
7208,a852e6d0-e6f7-4d72-b785-d86b22ac3707,11.27408961,6c789943-ada4-474a-9a3d-b0c658e19045,"MULTILINESTRING ((143.602635772454 -38.3372703125035,143.602748708736 -38.337221289751))"
7209,56fceac6-50d1-4584-b62b-cb02f24e4ad4,13.11978944,69a56ac6-6692-40c7-9560-6d9860de4ae7,"MULTILINESTRING ((143.603104665131 -38.3363215367405,143.603135602239 -38.3364371909221))"
7210,63a40037-4d39-47d0-a3a6-4d43339bae82,11.23005592,09df0dba-d1e8-4cf3-9932-edec01cec604,"MULTILINESTRING ((143.60257327284 -38.3371263288692,143.602685767852 -38.3370774976608))"
7211,3e1be79b-b307-4fae-b080-0959e7b3d99f,14.49442308,ab184f18-9b1c-4b10-a741-6a6f711c8855,"MULTILINESTRING ((143.602680252384 -38.3373727832466,143.602535056715 -38.337435808974))"
7212,4791144e-7a7a-4762-8085-bc065e833406,12.46634958,82118a0d-942f-4cfc-a72d-89b2772c24fa,"MULTILINESTRING ((143.603258466661 -38.336280395344,143.603229070398 -38.3361705014032))"
7213,1111a839-461b-4675-a4a0-9f1103e8fe35,13.12780136,90c08c40-cf43-4c06-a054-c62e14e28273,"MULTILINESTRING ((143.602909922141 -38.3363736298412,143.602940878142 -38.3364893546524))"
7214,003ed502-c485-46f9-8c62-059e44fa0b2a,11.18925235,d479b914-d246-46ca-ad17-8d1e1e9a5f7b,"MULTILINESTRING ((143.60251568698 -38.3369936653088,143.602627773094 -38.3369450115927))"
7215,d91d0725-7185-437f-95f7-e2b31e455ceb,11.03739569,d5fecbfc-1d7a-4ef3-af6f-2fc4eb162446,"MULTILINESTRING ((143.602615820348 -38.3372243477923,143.602505255104 -38.3372723413377))"
7216,94fddeff-b246-47e8-aa26-3d10a74c155d,12.4581228,c30b5a69-6870-4fb4-9388-9b6ebcf3d671,"MULTILINESTRING ((143.603082548949 -38.3363274527456,143.603053172085 -38.3362176313237))"
7217,e5131c03-8e09-4763-a9f8-3a1e9e36599f,13.13584773,3c626861-afc7-45f6-ba1d-7860461cedab,"MULTILINESTRING ((143.602715177035 -38.3364257235079,143.60274615201 -38.3365415192524))"
7218,da00ad14-2e15-4d3d-be12-040d2cb345a4,11.14392138,92d403f5-c1bc-485b-be69-5095354f98f6,"MULTILINESTRING ((143.602554454545 -38.3370829761775,143.602442822363 -38.3371314328533))"
7219,c4948bc0-dfa8-477e-8d7e-d9c870a88022,12.45047562,d72a5e38-ced5-4532-80c2-706200c72d14,"MULTILINESTRING ((143.602909258189 -38.3363738074461,143.602879899357 -38.3362640534338))"
7220,eb0c5a72-07f1-4a3a-bcca-4bf374e7c20b,13.14418639,a204a080-5872-4ea1-a9db-b69b9c195e0a,"MULTILINESTRING ((143.602520684944 -38.3364777494938,143.602551679583 -38.3365936187482))"
7221,2b401b6b-8adf-45a6-86d9-b3b05d6e9d1d,11.24373037,0d0edeef-04d4-483a-9e74-ed074e8e98a9,"MULTILINESTRING ((143.602496492631 -38.3369494462818,143.602383860789 -38.3369983368845))"
7222,ccc46c82-5b27-4f43-b0eb-da2758b86482,12.44260612,4a987097-dfa1-447b-b999-47d84721392e,"MULTILINESTRING ((143.60273596668 -38.336420162347,143.602706626404 -38.3363104777041))"
7223,f52d9ddb-767b-442f-87c4-490cae17a4a5,12.4342823,d293fad0-5c91-4de3-b3c2-586756d70413,"MULTILINESTRING ((143.602560180641 -38.3364671845265,143.602530859992 -38.3363575732579))"
7224,cd030729-e96c-43f0-8507-a8521b6ba26f,13.16064152,61a9a0eb-16cd-4912-a972-265447dffd5b,"MULTILINESTRING ((143.602160877118 -38.3365739816746,143.602191899636 -38.3366899978024))"
7225,0d13a375-71a6-4fa9-bbbf-9020ad1a0b66,12.42525727,386c2e4e-ac8b-4b35-aa6a-2669571bddcb,"MULTILINESTRING ((143.60236205724 -38.3365201818758,143.602332757872 -38.3364106501627))"
7226,5e017108-277d-434b-8a90-339ead244d27,13.16997193,5b7a293c-64b5-41bd-a52f-560942839c32,"MULTILINESTRING ((143.601965907698 -38.3366261161693,143.601996952209 -38.3367422145508))"
7227,a1600649-0ded-444b-bf24-2c951246b932,12.41449995,8a6f8676-f2a5-44ec-8281-f26d7422446c,"MULTILINESTRING ((143.602144081281 -38.3365784728533,143.602114817584 -38.336469034256))"
7228,0dac0128-a032-44a4-8fcc-212acf6d4f8d,13.17948942,711fed24-8f7c-4807-a3a6-a9772bc45992,"MULTILINESTRING ((143.601770378647 -38.3366784003081,143.601801445594 -38.3367945825924))"
7229,917f51c6-6e18-44b2-a084-0c4f980e5639,13.18604444,b161a537-ed79-4d90-a8f5-913781732166,"MULTILINESTRING ((143.601638401573 -38.3367136907555,143.601669483972 -38.3368299308266))"
7230,4ebd5f19-3efa-482c-8ef9-520167079dea,12.40323347,fc1c8db8-f7f1-4660-b292-1d51cef24492,"MULTILINESTRING ((143.601926121343 -38.3366367549736,143.601896884203 -38.3365274156921))"
7231,ebcca235-c179-4a6b-a4f6-1ed94b1be93c,11.03066146,9c5fadce-4cda-4965-a61c-3a7aedbfc68f,"MULTILINESTRING ((143.601122602494 -38.3375415824232,143.601233396748 -38.337494043727))"
7232,e4557ba4-7b13-483c-9b1d-94b7c4b6bf18,13.19256943,eb230016-fefc-4adf-ac61-b72a66347cfa,"MULTILINESTRING ((143.601497305599 -38.3367514195811,143.60152840338 -38.3368677171743))"
7233,2698fcde-ffd0-4157-8158-3714e35d6446,12.39188078,a34a87ae-a0a0-4161-a657-0ac21d18d7f0,"MULTILINESTRING ((143.601706015114 -38.3366956110085,143.601676804734 -38.3365863718025))"
7234,b14b7517-07a5-4b42-aca5-9dbe2a173c7f,11.11304364,59b9453c-1ec9-4a29-bb7e-70c480dfec8a,"MULTILINESTRING ((143.601053520675 -38.3373805795087,143.601165142202 -38.3373326858526))"
7235,5ba75010-b0c0-4e55-9227-df4c56096877,13.20297654,df39af3a-b93e-4fa3-9d62-3d12162e06fe,"MULTILINESTRING ((143.601281096553 -38.336809233516,143.601312218866 -38.3369256228548))"
7236,c1a226cb-fb7e-4ea7-b639-ff320a4bd0a5,12.37821765,2172ac00-8c19-4427-8dd1-f4476f478ffa,"MULTILINESTRING ((143.601439671105 -38.3367668309477,143.601410492932 -38.3366577121843))"
7237,69cb24fb-fcd9-4d44-b139-56c2c12f6645,13.21327506,3d11f008-c08c-426d-bc76-0d76c11ebcb1,"MULTILINESTRING ((143.601065162872 -38.3368669738185,143.601096309462 -38.3369834539455))"
7238,2480092e-663e-492e-b4f0-f2ff34692584,17.20514956,5789b7da-81f2-4fed-8875-469e0ec82384,"MULTILINESTRING ((143.601605552701 -38.3357593410634,143.60164573781 -38.335911072319))"
7239,526de118-38c0-42db-97d5-212aa80129b3,12.36448914,ff50cf09-e092-426a-bec1-b84c11572630,"MULTILINESTRING ((143.601173894876 -38.3368378990637,143.601144749063 -38.3367289013191))"
7240,bd377d8d-870f-4960-8133-d4e9d7970fcd,10.44481389,fd0a584d-efbc-4a97-b8d2-6d1dbb8ad0f5,"MULTILINESTRING ((143.601377229471 -38.3358198110956,143.601401624841 -38.3359119233287))"
7241,a2bd391e-d276-4c21-932a-779b412a79ef,12.35012205,ac01e63c-5128-4937-87ac-7edd3ee8b7bc,"MULTILINESTRING ((143.600895291497 -38.336912397138,143.600866179549 -38.3368035260414))"
7242,73fe8367-36e3-4c4d-84c2-40200b013462,10.85565495,256f8973-3c5d-4b1d-a12c-ea8cf8d7c0ee,"MULTILINESTRING ((143.601158028644 -38.3358778651145,143.601183383593 -38.3359736005344))"
7243,f2a4c7cd-1140-4057-bb53-17f3fa2210bc,10.84836603,0a4c6c6e-b9cd-4618-bd60-90a80dbeb1d2,"MULTILINESTRING ((143.600976782964 -38.3359258669412,143.601002120889 -38.3360215380824))"
7244,917b6cb6-d06f-47c4-8ee1-692485b7072a,10.39327308,b72f1cf0-debc-46e0-b9ba-7cd6cd44501a,"MULTILINESTRING ((143.600814816599 -38.3359587099217,143.60081612098 -38.3360523349765))"
7245,a2d9d397-4ad3-4566-a061-53dc6a0981e9,10.39327308,9aa2979b-a923-43e0-b697-405cfe1fa14b,"MULTILINESTRING ((143.600814816599 -38.3359587099217,143.60081612098 -38.3360523349765))"
7246,b0833456-c58c-47e5-a4dc-4a89cd6e16fc,10.39327308,071c4a62-20fa-4971-9c7c-861f8deb8281,"MULTILINESTRING ((143.600814816599 -38.3359587099217,143.60081612098 -38.3360523349765))"
7247,60061bdd-602f-42be-aa68-d5625bbfb800,8.234861171,a6927267-fb9a-4159-96ad-c12caf68226c,"MULTILINESTRING ((143.600709358874 -38.3359355843658,143.600678879562 -38.3360057787098))"
7248,ddc0ccb8-28ad-4773-8925-d7cbe94391ec,14.96764806,a2ca2827-837d-4793-bc5c-2d3e9f226440,"MULTILINESTRING ((143.600686392 -38.335923511,143.6006154456 -38.3360462273))"
7249,1daa5aa5-e64a-4ddd-8736-668ca205eb62,18.49384532,1be94c84-eeb9-416f-860e-b725c4761242,"MULTILINESTRING ((143.600669574 -38.335912083,143.6005529372 -38.3360510729))"
7250,cc73e9b4-420d-42c4-8c9d-1d14a04f5579,17.34877918,f3a8f676-833c-4d97-bf51-5fc1acf351f0,"MULTILINESTRING ((143.600612574 -38.335837678,143.6004308512 -38.3359004484))"
7251,5ccc7e21-c150-4ff6-ab9c-2a20918f33aa,11.14222913,6d009b8e-0ca3-4fe8-9c41-6186d9c62162,"MULTILINESTRING ((143.602347380207 -38.3401184140633,143.602462887062 -38.340075991219))"
7252,9811a306-f7fc-4787-b129-d92b4bf03c51,12.6343907,f75961b5-debd-4456-919a-64bf12900bf7,"MULTILINESTRING ((143.603766525613 -38.3399642863306,143.603637371684 -38.3400153538992))"
7253,b0db7022-2d55-41a4-8805-752d055cd325,13.45847709,bdce1b1a-e42b-4939-a498-d456d2a65b83,"MULTILINESTRING ((143.60096863078 -38.3400375429657,143.601104668234 -38.3399807918897))"
7254,5507a19c-26d8-42fc-8068-566aafae5681,12.43077086,8ffcb1fa-fe70-4bc2-8d06-4d94bbeeff10,"MULTILINESTRING ((143.603707221764 -38.3398143021932,143.603580149529 -38.3398645466579))"
7255,48833a23-b0d8-4025-b42f-33f9fda23a3c,10.37191434,a152fe2f-04c5-43c8-8a24-028901db6add,"MULTILINESTRING ((143.602223001 -38.339802305,143.6021049873 -38.3398118705))"
7256,e69711d9-8e19-45dd-a733-a86f3a5248c9,10.37191434,04a100b3-c98b-4333-b49c-b505869cc516,"MULTILINESTRING ((143.602223001 -38.339802305,143.6021049873 -38.3398118705))"
7257,d017187f-ba46-490e-9d76-b54ec2ecd487,10.37191434,27ab9abf-1d72-40ed-a29d-e86d6f7a20a9,"MULTILINESTRING ((143.602223001 -38.339802305,143.6021049873 -38.3398118705))"
7258,98ea3c2e-17f8-4d41-b70e-0578b5a1b0bc,12.97955778,b7872920-8b9f-473a-aaa0-d53f351efb56,"MULTILINESTRING ((143.600820861605 -38.3396886114641,143.600690443481 -38.3397444844392))"
7259,31c5d06b-3295-4dd3-81f6-c6a19552f57b,11.09265879,0d9dee83-8c62-4b84-b3cb-63fc71cde5a1,"MULTILINESTRING ((143.602235519593 -38.3398331922713,143.602348338878 -38.3397874666814))"
7260,c7237c28-c062-4bb5-a595-f8587148683e,12.58950011,9b98a24d-53dc-4c8a-b83c-dca2365cbccc,"MULTILINESTRING ((143.598943309236 -38.3395589477325,143.598973206771 -38.3396698923197))"
7261,77dec249-82e2-49bb-b99b-543d7d318f3e,12.80298708,ac39de66-dbb0-44c1-b985-65acb62ddb70,"MULTILINESTRING ((143.60363853704 -38.3396405930807,143.603507660112 -38.3396923419242))"
7262,ae6c1a4a-9f90-4ead-8f3f-f6d51f51179b,12.59867531,67308253-bdb1-4f24-931b-d258858c2df5,"MULTILINESTRING ((143.599135068109 -38.3395072722271,143.599164987433 -38.3396182976681))"
7263,385737f8-623d-4031-ab5b-4227a8ad7dbb,12.90353257,19be24e8-f365-4979-9c35-0ba1e9f2ca50,"MULTILINESTRING ((143.600829249749 -38.3397081909842,143.600958903925 -38.3396526452953))"
7264,845c3340-6ab4-41c2-bbe2-108e4a00dd2e,12.97534648,31352ed4-41df-40ed-9247-503d1af6399d,"MULTILINESTRING ((143.600755980857 -38.3395371674894,143.600625605257 -38.3395930222468))"
7265,47f7d4e8-1a55-4cee-aaaf-a0022f4aff0a,11.93563596,46e44486-92f6-455d-aa14-cec9230530d9,"MULTILINESTRING ((143.599337851601 -38.3394526287111,143.59936619348 -38.3395578116133))"
7266,484f7c5a-2c26-4bb2-927e-13fb55125bac,11.94758235,5b236fc3-c335-403f-b6b3-41ae8d933aae,"MULTILINESTRING ((143.599561491078 -38.3393923683184,143.599589861323 -38.3394976564955))"
7267,dd8fe4f0-d207-4115-b043-ca83b9d38cb4,13.06026358,247b6624-d5c4-4996-bece-2ba40771eaf8,"MULTILINESTRING ((143.603566243769 -38.339457757667,143.603432737131 -38.3395105463001))"
7268,04f8f146-e8f0-4f79-b1e6-a4edb78214a1,11.96171376,0672f4e5-45e4-41df-8fae-cb2b8a035127,"MULTILINESTRING ((143.599779443142 -38.3393336404176,143.599807846942 -38.3394390531253))"
7269,81061ba0-30e4-4905-ac9a-e911d84a3934,12.97049644,b834367a-3d4b-4d8e-8cb0-6d316dc51f3b,"MULTILINESTRING ((143.600689550933 -38.3393821074457,143.60055922428 -38.3394379412337))"
7270,72933cde-a637-4363-ad05-fbe824b1e819,12.89546318,7cdf7760-6a23-41e2-a813-236a4fabcdc5,"MULTILINESTRING ((143.600754315921 -38.3395332812145,143.600883888776 -38.3394777703643))"
7271,e6673886-ecce-4d27-919a-947e0d91530f,11.9768769,dfa381ed-4be5-4fe2-96ab-73c34d7e32c1,"MULTILINESTRING ((143.599961481706 -38.3392845895275,143.599989921512 -38.3393901358582))"
7272,9452aac7-5c9f-4fc6-9c05-b12e02766638,11.51091705,dcf91465-b5a0-49be-8a2a-17253b68aed1,"MULTILINESTRING ((143.60039990235 -38.3391664556424,143.600427235705 -38.3392678956927))"
7273,2cf4386a-6112-4979-9094-803f58175565,12.88750675,fd10f3b8-c046-4a47-affb-543f92e9d9f6,"MULTILINESTRING ((143.600680740465 -38.3393615421423,143.60081023314 -38.3393060656427))"
7274,9099e485-79a2-4e91-8a8c-4afdf2e3c7da,15.04060715,00b53450-9991-4a20-ae0f-833f97b16fed,"MULTILINESTRING ((143.599422831166 -38.3394297306878,143.59938711635 -38.3392971852063))"
7275,63846970-8b17-4733-9e79-7a8c1e144e4c,12.87929811,92998570-a77d-486c-8a52-6dab4fe30bb6,"MULTILINESTRING ((143.600607168629 -38.3391898115192,143.600736578589 -38.3391343704557))"
7276,acb241bf-f1cc-4d0b-9581-c4813753beb8,13.97607946,e473ae5a-8dce-4d0e-81a5-ba45ac791b7d,"MULTILINESTRING ((143.599097007011 -38.339153646002,143.599237898103 -38.3390941558006))"
7277,90ee4cf0-87ae-460a-8c18-8234395ef536,12.82672367,271fdb0f-b1df-439f-8b62-10b55f444d56,"MULTILINESTRING ((143.600481790915 -38.3388971842645,143.600352913274 -38.3389524042794))"
7278,a9c1b783-e4ac-43a5-9de7-3bc6e0918774,12.87211989,957bbe82-23bf-4753-b4d4-cb8ff3927460,"MULTILINESTRING ((143.600533597354 -38.339018094982,143.600662931206 -38.3389626794946))"
7279,c5510523-1f42-4d6e-8233-14c04c41dd14,12.82687968,75cd4f51-dc8a-4f14-b433-ec6ee81bf07d,"MULTILINESTRING ((143.600412802841 -38.3387361734392,143.600283923852 -38.3387913940318))"
7280,493f5b4c-6ac5-4c46-a98c-ce4def49b2af,12.8638719,7634f9fe-8097-4440-8083-ba112a27ae06,"MULTILINESTRING ((143.600460016078 -38.3388463641124,143.600589266823 -38.3387909842337))"
7281,8843be63-c6c6-41d5-bb2f-ae332eff1705,12.82484066,5a9e79be-f5a1-457e-af3e-0cc88c666aef,"MULTILINESTRING ((143.600350243289 -38.3385901661011,143.600221384987 -38.3386453778303))"
7282,45814c24-ce64-4c2d-b4c5-2ddb953f6704,12.85680113,35e58ff6-78bd-4a77-a099-bf4d2671f494,"MULTILINESTRING ((143.600386437905 -38.338674640483,143.600515617371 -38.3386192911449))"
7283,845ce633-fbb7-4b31-9d7d-2e6b77673843,13.03208672,3f010afd-d784-4b54-87b1-f4aeb26ccb5d,"MULTILINESTRING ((143.60027059766 -38.3384042816766,143.600139657298 -38.338460385503))"
7284,d6bc7ea0-427f-4315-8fe3-a7eb60e39161,12.84996422,12d5da8d-5f1c-4dba-85e6-9559fba38e4b,"MULTILINESTRING ((143.600317616352 -38.3385140183013,143.600446726906 -38.3384586984904))"
7285,943183e0-d3e4-428a-8bbd-5e393b5639a7,12.78012009,673156ab-462a-4746-b78c-20dad0e2b5f6,"MULTILINESTRING ((143.600209660749 -38.3382620614091,143.600081252225 -38.3383170804227))"
7286,c6e15a50-c724-469a-a793-b31ec689a8b7,12.84200622,dfff186f-9c65-440f-a9ad-b1ddf087002c,"MULTILINESTRING ((143.600234600956 -38.3383202691973,143.600363631287 -38.3382649837592))"
7287,f5a38eba-7e5f-457e-b461-0a5e00a20c96,12.81726051,c994c8ad-62f0-44e1-ad2d-eaabf5c514ab,"MULTILINESTRING ((143.600118333434 -38.3380489131706,143.59998955203 -38.3381040919512))"
7288,16fb95df-ed46-4d00-9c76-96f5073ab76a,13.92139461,21f95035-6096-446e-8e98-66ab99403937,"MULTILINESTRING ((143.60014110831 -38.3381020673085,143.600280983493 -38.3380421351926))"
7289,24dce131-1d92-4229-8581-32cc4e05e22e,12.82693454,d6f57367-7072-4b4f-b171-87065dc11941,"MULTILINESTRING ((143.600080997986 -38.3379617762066,143.600209876396 -38.337906555862))"
7290,460c9987-8f14-458a-872a-871aeae71d2a,14.06041337,e8126211-c8aa-47b3-b359-00c38c070c17,"MULTILINESTRING ((143.601228653 -38.337788745,143.6010879929 -38.3378501525))"
7291,f69a5942-de46-407b-94ad-9f66d18e1241,13.66896372,f91fd1e4-cdda-4a87-a2cf-b82c493dc658,"MULTILINESTRING ((143.601228653 -38.337788745,143.6013842609 -38.3377767995))"
7292,d051ac71-8496-4a91-b3ca-9fb3798341c2,12.81985486,c8bb4289-6357-4501-a7ca-c8cd62a3a495,"MULTILINESTRING ((143.600012869914 -38.3378027725337,143.600141676974 -38.3377475827601))"
7293,795b8f91-d8db-4785-840c-b8fb85b2bd9a,11.22297274,f112fed8-0f6d-4c99-a28e-3c008d05fb5f,"MULTILINESTRING ((143.601149467143 -38.3376041934942,143.601036741143 -38.3376525610483))"
7294,a10a63f1-bd08-430a-b426-7f931405fa6c,11.09781841,42b7a6dc-57c8-4d17-bf2f-ad9e7de4a6ac,"MULTILINESTRING ((143.60117069868 -38.3376536759688,143.601282167604 -38.3376058477906))"
7295,fbef01c1-0c5a-4f5e-811e-d6894cd110bb,11.28334508,ebf3356f-5a14-4fc0-bc3a-02e73526129b,"MULTILINESTRING ((143.601092773193 -38.3374720618965,143.600979440958 -38.3375206895689))"
7296,ddf59dd8-66c3-4e1a-a5e6-e6b97eebdb36,11.34388047,a86d488d-46a1-4381-b5fc-b53d807f389a,"MULTILINESTRING ((143.60103600158 -38.3373397492961,143.600922061474 -38.3373886377888))"
7297,b21cd454-a0fa-4262-96df-276af380e128,13.25203611,c22d576d-0dc4-4a27-bd76-4a34f6d63524,"MULTILINESTRING ((143.600297048057 -38.3370723393907,143.600328280617 -38.3371891621172))"
7298,3c019e47-c067-48c7-98cb-b26d78bc88a8,13.24204563,744476c7-3e8a-4ab2-beec-b88f9674d360,"MULTILINESTRING ((143.600495492695 -38.3370192852096,143.600526701708 -38.3371360198629))"
7299,e52db9a8-2c5a-42f8-89fc-f8f25ef962c5,13.2319521,f1ccd3b0-8e4c-4c44-95ad-f113e7759fe5,"MULTILINESTRING ((143.600693756679 -38.3369662793261,143.600724941904 -38.3370829249978))"
7300,0b046cbb-e5ef-4a2f-a97d-71e5fca3da56,13.68114525,4c19b5fb-53e3-4b32-8ee0-e6e7936768b9,"MULTILINESTRING ((143.605779412538 -38.3414124532833,143.605627041761 -38.341384352985))"
7301,ef2fb9ff-2c1d-4c1c-9f99-3f1b94ff655c,12.86474142,d691c59c-bcb6-436b-8919-db5b9a8dc1d5,"MULTILINESTRING ((143.608274865351 -38.3357683828859,143.608261542705 -38.3358838024658))"
7302,6fd6cbca-4167-40f9-b7ed-237ca688d0bb,12.64314024,8ebfda39-0131-4398-907e-c56b523df402,"MULTILINESTRING ((143.604994922286 -38.3409388107968,143.604996698686 -38.340824920239))"
7303,e17e87b4-7c5f-4384-a700-74523f446ca8,12.49801451,06c93298-2909-44fb-93fc-59fad94df409,"MULTILINESTRING ((143.60620890267 -38.3376891697855,143.606348325401 -38.3377140332357))"
7304,12e2e1d1-4756-4dd7-8fbb-49437be2f518,12.49801451,c682fcea-7569-49c2-aef2-4ab2babc952a,"MULTILINESTRING ((143.60620890267 -38.3376891697855,143.606348325401 -38.3377140332357))"
7305,c40d7514-0d5c-40c6-a98b-d1f0d5be9b79,12.53600797,70cfcea2-d9b0-482e-88f6-3532053a577c,"MULTILINESTRING ((143.606299230508 -38.3371826530443,143.606439076152 -38.3372075919133))"
7306,8753e4c4-7f5d-4c4f-a9b8-0a9ec4531f02,12.56293146,9bc12a40-5364-4908-b675-5774fc179f0c,"MULTILINESTRING ((143.606331671919 -38.3370007366135,143.606471817576 -38.3370257289841))"
